year,vio,incarc_rate,pb1064,pw1064,pm1029,pop,avginc,density,stateid,shall
89,311.2000122,277,11.73185539,46.19700623,16.3252697,2.574273109,10.06962013,0.054501574,28,0
90,340.3999939,293,11.90866375,48.01193237,16.0581913,2.577425957,10.03096867,0.054939378,28,0
91,389.1000061,307,12.05500889,47.80490494,15.93868542,2.591229916,10.09218597,0.05523362,28,1
92,411.7000122,330,12.17902279,47.483078,15.8305912,2.610193014,10.44480991,0.055637825,28,1
93,433.8999939,327,12.33780575,47.34797668,15.77614594,2.635574102,10.65745258,0.056178838,28,1
94,493.7000122,361,12.43912983,47.24800491,15.65987682,2.663450003,11.12092781,0.056773033,28,1
95,502.7999878,395,12.54985523,47.20133972,15.57740688,2.690788031,11.23898983,0.057355758,28,1
96,488.2999878,452,12.66153145,47.11794662,15.50349236,2.709924936,11.4579401,0.057763677,28,1
97,469,482,12.72570038,47.01832962,15.40489769,2.731826067,11.72944832,0.058230508,28,1
98,410.7000122,531,12.798769,47.03033447,15.28058147,2.751334906,12.20900249,0.058646355,28,1
99,349.2999878,574,12.89335918,47.03929901,15.12230492,2.768619061,12.37022781,0.059014771,28,1
77,460.3999939,105,3.64617753,64.35242462,17.50103569,4.863174915,11.49320412,0.070485905,29,0
78,467.8999939,111,3.677465677,64.30529022,17.35881615,4.889400005,11.89853573,0.070866004,29,0
79,527.2000122,116,3.722171545,64.12200165,17.22152519,4.912427902,11.95423603,0.071199767,29,0
80,554.5,113,3.830339432,64.24607849,17.21838379,4.921966076,11.3525095,0.07138975,29,0
81,540.2000122,112,3.873376846,64.13372803,17.12898445,4.932078838,11.4608717,0.071536429,29,0
82,506.5,131,3.895451069,63.91703033,16.92982674,4.929441929,11.3881197,0.071498178,29,0
83,477.2000122,147,3.912675619,63.74534988,16.64394188,4.943727016,11.7159996,0.071705379,29,0
84,460.7000122,162,3.934931993,63.53047562,16.38306808,4.975283146,12.42864037,0.072163068,29,0
85,503.5,175,3.965898514,63.32874298,16.11904144,5.000254154,12.84176826,0.072525263,29,0
86,578.5999756,194,3.993654966,63.10036087,15.81931591,5.023067951,13.18504429,0.072856165,29,0
87,544.5999756,203,4.012937546,62.98099899,15.52539825,5.056694984,13.37424946,0.073343895,29,0
88,552.5,218,4.043799877,62.86435699,15.26476192,5.081729889,13.54441166,0.073707014,29,0
89,632.5999756,236,4.068688393,62.68709564,15.00172997,5.095818996,13.71764851,0.073911361,29,0
90,715.2999878,269,4.106726646,64.76237488,14.75708961,5.126369953,13.52626228,0.074405208,29,0
91,763,287,4.134635925,64.69088745,14.54900074,5.157770157,13.56735992,0.074860953,29,0
92,740.4000244,305,4.179497719,64.61243439,14.39401627,5.193686008,13.87481976,0.075382248,29,0
93,744.4000244,311,4.216365814,64.60290527,14.2483511,5.237757206,13.98325539,0.076021902,29,0
94,743.5,308,4.260200977,64.67592621,14.11158752,5.281206131,14.2914238,0.076652527,29,0
95,663.7999878,338,4.286510944,64.7410965,14.05220318,5.324610233,14.44947529,0.077282503,29,0
96,590.9000244,358,4.333734035,64.7838974,14.05027485,5.367887974,14.6678648,0.077910654,29,0
97,577.4000244,409,4.383485317,64.83846283,14.04586887,5.407113075,15.0617342,0.078479975,29,0
98,555.7000122,442,4.413080692,64.95696259,14.03185844,5.437561989,15.54628372,0.078921914,29,0
99,500.2000122,457,4.451169491,65.11991119,14.02749825,5.468338013,15.78959179,0.079368606,29,0
77,218,73,1.878683686,70.30822754,18.86554146,0.769954026,10.90958405,0.005288618,30,0
78,237.6000061,81,1.917767286,70.22367096,18.67186737,0.782316029,11.79768753,0.00537353,30,0
79,224.1999969,87,1.935456038,70.05479431,18.47104263,0.787307978,11.38622761,0.005407818,30,0
80,222.6000061,96,1.996698618,69.50650787,18.18962097,0.788752019,11.05388737,0.005425152,30,0
81,253,94,2.006872654,69.26558685,17.82496834,0.795316994,11.22742367,0.005470307,30,0
82,224.8000031,104,2.038084984,68.82398987,17.37446976,0.803990006,11.01350307,0.005529961,30,0
83,212.6000061,114,2.075972795,68.35551453,16.8836956,0.814028025,11.04500008,0.005599004,30,0
84,237.6000061,104,2.121470213,67.8608551,16.40055275,0.82089299,11.2250948,0.005646223,30,0
85,208.5,121,2.161606789,67.42729187,15.96852779,0.822305024,11.01939964,0.005655934,30,0
86,157.3999939,136,2.210020781,67.00379181,15.5181942,0.813748002,11.33068466,0.005597078,30,0
87,151.1999969,135,2.274104834,66.6478653,15.11904621,0.805064023,11.39749146,0.005537348,30,0
88,123,147,2.34905529,66.35466003,14.75004864,0.800194025,11.25080395,0.005503852,30,0
89,116,158,2.441467524,66.19249725,14.48097992,0.799642026,11.74226856,0.005500055,30,0
90,159.3000031,165,2.508051634,68.23551178,14.24213314,0.799823999,11.82928848,0.005494957,30,0
91,139.8999939,176,2.550885916,68.46096802,14.15545464,0.807837009,12.06807899,0.005550008,30,0
92,169.8999939,183,2.534665346,68.7589035,14.15538692,0.822435975,12.15093994,0.005650306,30,1
93,177.5,180,2.548828602,69.12567902,14.22257614,0.839875996,12.45160866,0.005770123,30,1
94,177.1000061,182,2.589823961,69.45093536,14.24397278,0.85492301,12.18268776,0.005873499,30,1
95,171.3999939,204,2.634820938,69.94065857,14.28058243,0.868521988,12.27165604,0.005966927,30,1
96,161,228,2.67573595,70.26747131,14.32123852,0.876655996,12.30820465,0.006022809,30,1
97,132.1000061,259,2.710690498,70.5174408,14.33812904,0.878705978,12.52743244,0.006036893,30,1
98,138.8000031,255,2.760783195,70.57711029,14.37217236,0.879532993,13.01857662,0.006042575,30,1
99,206.5,310,2.830379963,70.73253632,14.36010551,0.882779002,13.15420532,0.006064876,30,1
77,199.3999939,93,1.399434566,68.76287842,18.13208008,1.556843042,11.49649239,0.020355411,31,0
78,190.5,83,1.440068483,68.61212158,17.96053886,1.56388402,12.40736008,0.020447472,31,0
79,225.8999939,80,1.470194221,68.48694611,17.81140518,1.56734395,12.05164814,0.02049271,31,0
80,224.6000061,71,1.519179583,68.48767853,17.70309067,1.572296023,11.20984745,0.020514274,31,0
81,181.5,89,1.552205563,68.36901093,17.48888779,1.578528047,11.71075916,0.020595584,31,0
82,229.6000061,104,1.580871224,68.11825562,17.20725822,1.581786036,11.58729553,0.020638093,31,0
83,217.6999969,99,1.60916388,67.82839966,16.88157654,1.584300995,11.60099983,0.020670908,31,0
84,225.8000031,91,1.645192266,67.58922577,16.58272552,1.588629007,12.43631172,0.020727376,31,0
85,237.8999939,95,1.690265775,67.31977844,16.26681137,1.584661961,12.72601795,0.020675616,31,0
86,262.6000061,108,1.731587172,66.95991516,15.92626953,1.574336052,12.9214344,0.020540889,31,0
87,251.1999969,116,1.773250699,66.74837494,15.61155128,1.566558003,13.18569469,0.020439407,31,0
88,273.2000122,123,1.82104075,66.65885925,15.33022785,1.571463943,13.45852852,0.020503419,31,0
89,279.5,129,1.872395396,66.45169067,15.071805,1.574880958,13.55303383,0.020548001,31,0
90,330,141,1.9248873,68.57946777,14.86603069,1.580664039,13.78305626,0.02056068,31,0
91,334.6000061,140,1.941909909,68.71162415,14.74310207,1.590805054,13.71794605,0.020692591,31,0
92,348.6000061,145,1.997059464,68.9400177,14.63667774,1.602406025,13.97847939,0.020843493,31,0
93,377.7999878,151,2.045468569,69.01521301,14.55634689,1.612149,13.8950634,0.020970227,31,0
94,389.5,153,2.102616549,69.0684433,14.50555706,1.621551037,14.22489548,0.021092523,31,0
95,382,164,2.159873486,69.22701263,14.51072693,1.635141969,14.51618385,0.02126931,31,0
96,435,183,2.215448856,69.32784271,14.55224037,1.647657037,15.26857471,0.0214321,31,0
97,438.3999939,194,2.262563467,69.34474182,14.58731174,1.65604198,15.2710104,0.021541169,31,0
98,451.3999939,200,2.292488098,69.36750031,14.62338066,1.660771966,15.80901432,0.021602696,31,0
99,430.2000122,215,2.35200119,69.41041565,14.63402843,1.666028023,16.1741066,0.021671062,31,0
77,743,156,3.681372404,70.31890106,18.48337364,0.678333998,14.05620003,0.006172901,32,0
78,780.7999878,187,3.747657776,70.30979919,18.34992981,0.71943599,14.94384003,0.006546934,32,0
79,835.5999756,204,3.830987692,70.28146362,18.24282265,0.765363991,14.76957989,0.006964883,32,0
80,912.5999756,224,3.977586269,70.01524353,18.1470356,0.810214996,14.24201965,0.007372695,32,0
81,896.4000244,230,4.061516762,69.68532562,18.00471687,0.847639024,14.00687981,0.007713242,32,0
82,805.4000244,245,4.136034012,69.20009613,17.75632477,0.881545007,13.40155125,0.008021776,32,0
83,655.2000122,301,4.199899197,68.61284637,17.45294189,0.901974022,13.46500015,0.008207673,32,0
84,628.5,354,4.256437302,68.18570709,16.98044586,0.924905002,13.84316444,0.008416338,32,0
85,667.0999756,380,4.31061697,67.63983154,16.57308388,0.951023996,14.19743156,0.008654011,32,0
86,718.9000244,397,4.365152359,67.12231445,16.16565704,0.980652988,14.56854248,0.008923626,32,0
87,695.7000122,447,4.434160709,66.67969513,15.80097294,1.02341795,14.80902195,0.009312774,32,0
88,780.7000122,432,4.494771004,66.14903259,15.44240284,1.075026989,15.30755997,0.009782399,32,0
89,625.2999878,452,4.578109741,65.82648468,15.29187107,1.137369037,15.71310329,0.010349692,32,0
90,600.9000244,438,4.650389671,66.68157196,15.12199306,1.218629003,15.75358868,0.011098019,32,0
91,677,444,4.765588284,66.65908813,14.74476433,1.285045981,15.55787277,0.011702877,32,0
92,696.7999878,439,4.861448288,66.1687088,14.42517948,1.33069396,16.11273956,0.012118591,32,0
93,875.2000122,448,4.925166607,65.53868866,14.13233089,1.380197048,16.1673851,0.012569414,32,0
94,1001.900024,434,5.034716129,65.17899323,13.90755749,1.456387997,16.55471992,0.013263282,32,0
95,945.2000122,468,5.145968437,64.93379974,13.71655273,1.525776982,16.87843132,0.013895206,32,0
96,811.2999878,493,5.202019691,64.62308502,13.59838772,1.596475959,17.23517036,0.014539059,32,1
97,798.7000122,515,5.310158253,64.46743011,13.55571651,1.675580978,17.51468468,0.015259467,32,1
98,643.5999756,518,5.434024811,64.02488708,13.57493973,1.74377203,18.21024323,0.01588048,32,1
99,570,542,5.589820862,63.63499451,13.65447521,1.809252977,18.54039192,0.016476814,32,1
77,113.0999985,30,0.358258933,73.57483673,18.31558418,0.869762003,11.33044815,0.096351169,33,1
78,118.8000031,26,0.379688621,73.85667419,18.16437149,0.891520023,11.89700794,0.098761491,33,1
79,139.8999939,32,0.397986978,74.08882904,18.02997589,0.909075022,12.04753208,0.100706212,33,1
80,179.8000031,35,0.419908047,73.98550415,17.81628418,0.924250007,11.98723507,0.102774382,33,1
81,147.1000061,35,0.462395519,74.05631256,17.6268692,0.936644018,12.14258385,0.104152568,33,1
82,124.8000031,42,0.494662434,73.92618561,17.37860489,0.947717011,12.28699112,0.105383858,33,1
83,125.0999985,47,0.526027381,73.81656647,17.11248589,0.958124995,13.04100037,0.106541201,33,1
84,133.8999939,50,0.55688405,73.7615509,16.81933212,0.97686398,13.93810558,0.108624928,33,1
85,140.8000031,57,0.588107228,73.66750336,16.51475716,0.996756971,14.64839363,0.110836983,33,1
86,139.5,68,0.616649866,73.46385956,16.22556877,1.025055051,15.42936611,0.113983653,33,1
87,149.6000061,76,0.642427146,73.37526703,15.88103008,1.054283023,16.11136627,0.117233731,33,1
88,147.8999939,81,0.665449798,73.11698914,15.57322502,1.082576036,16.63707733,0.12037985,33,1
89,168.5,93,0.691067517,72.84719086,15.24295998,1.104522943,16.56990433,0.122820303,33,1
90,131.5,103,0.717645049,74.60990143,14.82707405,1.11183095,15.78330612,0.123963758,33,1
91,119.3000031,117,0.696261704,74.20372009,14.34481621,1.107054949,15.58930588,0.123431265,33,1
92,125.6999969,132,0.717940688,73.96065521,14.05335903,1.112766027,15.7293396,0.124068007,33,1
93,137.8000031,160,0.742743433,73.87815094,13.81805801,1.122190952,15.51696968,0.125118852,33,1
94,116.8000031,157,0.774808645,73.81678009,13.60288143,1.133054018,16.00704002,0.126330018,33,1
95,114.5,177,0.807870805,73.95155334,13.48301792,1.145604014,16.35523224,0.127729282,33,1
96,118.1999969,174,0.858827949,74.15676117,13.44256592,1.160768032,16.53667068,0.129419997,33,1
97,113.1999969,176,0.875865877,74.39319611,13.46562862,1.173238993,17.14767265,0.130810454,33,1
98,107.1999969,184,0.896761119,74.50977325,13.51685715,1.185822964,18.08315659,0.132213518,33,1
99,96.5,182,0.942692518,74.65686798,13.54528332,1.201133966,18.7323494,0.13392061,33,1
77,392,78,4.657897472,65.03551483,17.01148415,7.337172985,13.91152859,0.975558162,34,0
78,423.5,78,4.769042969,64.88230133,16.89076424,7.350803852,14.37542439,0.97737056,34,0
79,501.2000122,74,4.899780273,64.69985962,16.8139782,7.366514206,14.36346817,0.979459345,34,0
80,604.4000244,76,5.086350441,64.31932831,16.71811104,7.376329899,14.23960209,0.98772496,34,0
81,630.5999756,76,5.26098299,64.17092133,16.68408012,7.407474995,14.31047153,0.991895437,34,0
82,607.4000244,92,5.417356014,63.82297897,16.55093956,7.430967808,14.44696712,0.995041251,34,0
83,553.0999756,107,5.558231354,63.40571594,16.34391403,7.467789173,15.03600025,0.999971747,34,0
84,527.7000122,136,5.700209618,62.9852562,16.13712311,7.515478134,15.87049103,1.006357551,34,0
85,544.5,138,5.838079453,62.48152924,15.8979578,7.565518856,16.34575272,1.013058186,34,0
86,572.5,149,5.970402241,61.98892593,15.64328957,7.622149944,17.00829887,1.020641446,34,0
87,541,157,6.102902889,61.4426918,15.36188889,7.670742989,17.74170876,1.027148247,34,0
88,582.7999878,177,6.24176836,60.93272018,15.10153675,7.712334156,18.64356422,1.032717466,34,0
89,609,219,6.379556179,60.3041687,14.83702087,7.72608614,18.94678497,1.034559011,34,0
90,647.5999756,251,6.547165871,61.64635468,14.5563612,7.757157803,18.87169266,1.04557991,34,0
91,634.7999878,271,6.677903652,60.94881821,14.15186214,7.784268856,18.38684273,1.049234271,34,0
92,625.7999878,301,6.823488712,60.26407242,13.81955528,7.827770233,18.88386917,1.055097818,34,0
93,626.9000244,290,6.947664261,59.64001083,13.52571106,7.874890804,18.67258835,1.061449051,34,0
94,614.2000122,301,7.059419155,59.09557343,13.25422478,7.918796062,18.73871994,1.067367077,34,0
95,599.7999878,311,7.170916557,58.70014954,13.04680157,7.965522766,19.14715767,1.073665261,34,0
96,531.5,340,7.295498371,58.40383911,12.88327599,8.009623528,19.55482483,1.079609632,34,0
97,492.6000061,343,7.425971985,58.26070786,12.77692127,8.054178238,20.10114861,1.085615039,34,0
98,440.1000061,351,7.550773144,58.16805267,12.73849201,8.095541954,20.86626053,1.091190457,34,0
99,411.8999939,382,7.681509972,58.14890671,12.7319479,8.143411636,21.29597473,1.097642779,34,0
77,500.8999939,105,3.851627111,67.43304443,19.61397362,1.215720057,10.00702858,0.010013178,35,0
78,528.2000122,126,3.920648575,67.44260406,19.41867638,1.238034964,10.46221638,0.010196974,35,0
79,586,123,3.938984632,66.2501297,18.90626907,1.284721971,10.45326805,0.010581507,35,0
80,615,112,4.045440674,66.17848206,18.75866699,1.309399962,10.15801811,0.01079161,35,0
81,671.7000122,106,4.002524376,66.15292358,18.5099678,1.332708955,10.23006344,0.010983714,35,0
82,734.5,100,4.02494812,65.99295807,18.2259922,1.363793969,10.21060753,0.011239907,35,0
83,686.7999878,126,4.052491665,65.83660126,17.90760231,1.394351959,10.36699963,0.011491754,35,0
84,688.0999756,142,4.106051922,65.47836304,17.53703308,1.416664958,10.75518513,0.011675649,35,0
85,703.9000244,133,4.190434933,65.09620667,17.17985153,1.438370943,11.11107445,0.011854542,35,0
86,725.5999756,144,4.257937431,64.78447723,16.82610703,1.462726951,11.11343384,0.012055277,35,0
87,628.5,154,4.335757732,64.37509155,16.46417809,1.478518963,11.1256218,0.012185428,35,0
88,658.0999756,174,4.392654419,63.93433762,16.10711479,1.490329027,11.21712399,0.012282763,35,0
89,703.9000244,180,4.486758232,63.60855865,15.82726669,1.503891945,11.31025505,0.012394544,35,0
90,780.2000122,178,4.584609985,64.02960205,15.58858204,1.519932985,11.39951992,0.012523652,35,0
91,834.7999878,196,4.688920975,63.90106583,15.36589146,1.547114968,11.5088644,0.01274762,35,0
92,934.9000244,191,4.759892464,63.81869507,15.19765949,1.580749989,11.66174984,0.01302476,35,0
93,929.7000122,197,4.791208744,63.69610596,15.06287861,1.614936948,11.86871433,0.013306447,35,0
94,889.2000122,206,4.829407692,63.8467598,14.95794296,1.653329015,12.05971146,0.013622783,35,0
95,819.2000122,211,4.873286247,63.94342041,14.88334942,1.682417035,12.32920742,0.013862456,35,0
96,840.5999756,231,4.96368742,63.96567535,14.83239174,1.706151009,12.36853027,0.014058015,35,0
97,853.2999878,261,5.033550262,63.73423386,14.79292011,1.722939014,12.5646925,0.014196342,35,0
98,961.4000244,256,5.191242218,63.52061081,14.73607445,1.733535051,12.93548107,0.014283649,35,0
99,834.5,271,5.312430382,63.32625198,14.67539597,1.739843965,13.05792809,0.014335632,35,0
77,831.7999878,98,5.271839619,62.96160126,17.10691833,17.81260681,13.40353203,0.372407138,36,0
78,841,108,5.385797977,62.78697968,17.00130844,17.68059349,13.71991158,0.369647145,36,0
79,917.4000244,114,5.527534962,62.59567642,16.91856575,17.58384132,13.61984348,0.367624402,36,0
80,1029.5,120,5.759618282,61.99079132,16.80301285,17.56675339,13.4138546,0.370786518,36,0
81,1069.599976,123,5.94956255,61.79100418,16.76984024,17.56772995,13.55094337,0.370807141,36,0
82,990.0999756,145,6.147530556,61.32368851,16.6362381,17.58974648,13.77100754,0.371271849,36,0
83,914.0999756,158,6.34356308,60.80313873,16.48022079,17.68690491,14.18799973,0.373322606,36,0
84,914.2999878,172,6.541053295,60.28036118,16.29392242,17.74568939,15.09370041,0.374563396,36,0
85,929.9000244,187,6.733791828,59.72289276,16.10474968,17.79166985,15.49568367,0.375533909,36,0
86,985.9000244,195,6.933656216,59.12571335,15.89607716,17.8334198,16.20474243,0.376415133,36,0
87,1008.099976,216,7.131908894,58.52470398,15.67199421,17.8688488,16.69018745,0.377162933,36,0
88,1097.300049,229,7.32998848,58.01796722,15.469244,17.94131088,17.34856796,0.378692418,36,0
89,1131.199951,248,7.517051697,57.44759369,15.22776318,17.98308754,17.63869667,0.379574209,36,0
90,1180.900024,285,7.695074081,58.69953156,14.96152115,18.0028553,17.76603127,0.381222576,36,0
91,1163.900024,304,7.786430836,58.12228012,14.62380695,18.02953148,17.50160217,0.381787479,36,0
92,1122.099976,320,7.896828175,57.5860939,14.34284592,18.08203125,17.89128876,0.382899195,36,0
93,1073.5,340,8.006264687,57.1224823,14.09057903,18.14089394,17.63082123,0.384145647,36,0
94,965.5999756,354,8.103696823,56.68005753,13.8316803,18.15665245,17.7132473,0.384479344,36,0
95,841.9000244,367,8.196490288,56.29628372,13.61950207,18.1509285,18.12953377,0.384358138,36,0
96,727,378,8.314287186,56.068573,13.45638371,18.14380455,18.58390999,0.384207278,36,0
97,688.5999756,383,8.442420959,55.93538666,13.34361172,18.14318466,18.94671059,0.384194165,36,0
98,637.7999878,386,8.561429977,55.92968369,13.26412106,18.15917587,19.71147156,0.38453275,36,0
99,588.7999878,397,8.678829193,55.98360443,13.19559574,18.19660187,20.27279854,0.385325283,36,0
77,407.1000061,214,8.210357666,57.76084518,18.84295273,5.685610771,9.959352493,0.1165132,37,0
78,413.3999939,234,8.235326767,57.72732925,18.67499733,5.75949192,10.35984039,0.118027218,37,0
79,446.1000061,223,8.260472298,57.66654205,18.47252274,5.823493004,10.23649216,0.119338758,37,0
80,455,240,8.406182289,57.73013306,18.44013786,5.898980141,9.970623016,0.120774314,37,0
81,436.7000122,244,8.458396912,57.83778763,18.3992672,5.956661224,10.06566334,0.121955261,37,0
82,446.2999878,248,8.458482742,57.81455994,18.22489357,6.019141197,10.00007915,0.123234466,37,0
83,409.6000061,255,8.469481468,57.71643829,18.07052994,6.077065945,10.47999954,0.124420412,37,0
84,403.6000061,233,8.468750954,57.70063019,17.83964157,6.164013863,11.30469227,0.126200557,37,0
85,420.8999939,246,8.461958885,57.61549759,17.60892105,6.25398922,11.71297359,0.128042698,37,0
86,475.8999939,254,8.427985191,57.37815094,17.24389458,6.321581841,12.22059536,0.129426569,37,0
87,484,257,8.427617073,57.17760468,16.91527748,6.40369606,12.56302452,0.131107762,37,0
88,501.8999939,250,8.418235779,56.94727707,16.55651283,6.480597973,13.01816177,0.132682219,37,0
89,546.4000244,249,8.421701431,56.71115112,16.21171761,6.565466881,13.28081703,0.134419814,37,0
90,623.5,250,8.442482948,58.31004333,15.90219402,6.65698719,13.23365402,0.136643276,37,0
91,658.4000244,265,8.475556374,58.05008316,15.57652569,6.74813509,13.06954956,0.138514206,37,0
92,681,269,8.516156197,57.62149429,15.29645729,6.831850052,13.57519913,0.140232563,37,0
93,679.2999878,290,8.536718369,57.31175995,15.02238464,6.947412014,13.80893803,0.142604634,37,0
94,655,305,8.554008484,57.04784393,14.747756,7.060958862,14.06563187,0.144935325,37,0
95,646.4000244,323,8.575942039,56.93417358,14.5567894,7.18540287,14.34745121,0.147489697,37,0
96,588.0999756,384,8.609255791,56.82938385,14.40150833,7.307658195,14.56690025,0.149999142,37,1
97,607,376,8.650442123,56.71239853,14.28686047,7.428671837,15.02136898,0.152483106,37,1
98,579.4000244,370,8.702305794,56.68100357,14.15873814,7.545827866,15.55117226,0.154887885,37,1
99,542.0999756,358,8.760103226,56.69115829,14.02925873,7.650788784,15.79736614,0.157042339,37,1
77,67.09999847,26,1.341707587,69.79649353,19.70007706,0.649769008,10.56598854,0.00937983,38,0
78,67,30,1.387221336,69.51859283,19.55436897,0.65130198,12.43180752,0.00940196,38,0
79,61.29999924,21,1.401761055,69.25468445,19.3639698,0.652893007,11.52205563,0.009424928,38,0
80,54,19,1.433876395,69.05926514,19.23973846,0.654380023,9.786854744,0.009442713,38,0
81,67.5,28,1.47879374,68.76474762,18.98460007,0.659524024,11.33483124,0.009516941,38,0
82,61.79999924,33,1.502760291,68.53994751,18.68666458,0.668968976,11.34167957,0.009653233,38,0
83,53.70000076,47,1.536608577,68.22213745,18.34073448,0.676684976,11.38599968,0.009764574,38,0
84,53.59999847,51,1.588101625,67.8697052,17.96213913,0.680498004,11.80241299,0.009819596,38,0
85,47,54,1.636063099,67.4958725,17.5427742,0.676990986,11.86298561,0.00976899,38,0
86,51.29999924,55,1.683373451,67.07563782,17.06211662,0.669489026,11.93153381,0.009660736,38,1
87,56.79999924,53,1.741012454,66.72973633,16.68700981,0.661167026,11.8965044,0.009540649,38,1
88,59.09999847,57,1.817105293,66.64962769,16.30480766,0.65527302,10.73128986,0.009455599,38,1
89,63.20000076,62,1.885227799,66.47451019,15.99217701,0.646341026,11.52867031,0.009326709,38,1
90,73.90000153,62,1.9659096,68.91556549,15.64898586,0.63736397,12.10056019,0.009237963,38,1
91,65.40000153,67,1.995272756,68.76800537,15.54512119,0.634199023,11.89336967,0.009192089,38,1
92,83.30000305,68,2.024780273,68.96370697,15.47416115,0.635426998,12.56131935,0.009209887,38,1
93,82.19999695,67,2.042593718,69.21891785,15.45174503,0.637229025,12.28487015,0.009236006,38,1
94,81.80000305,70,2.066080809,69.45082855,15.42229748,0.639761984,12.79017544,0.00927272,38,1
95,86.69999695,78,2.111922979,69.67662811,15.43594551,0.641547978,12.48093605,0.009298606,38,1
96,84,85,2.191930294,69.95417023,15.43715763,0.642858028,13.44040966,0.009317593,38,1
97,87.19999695,101,2.23622942,70.1704483,15.38946438,0.640945017,12.91742039,0.009289865,38,1
98,89.30000305,112,2.295047998,70.13709259,15.33298397,0.637808025,13.88986301,0.009244398,38,1
99,66.90000153,128,2.349187136,70.14247131,15.24667549,0.633665979,13.91725349,0.009184364,38,1
77,406.7000122,117,3.519283772,66.74809265,17.99974632,10.77139568,12.34808445,0.262877256,39,0
78,412.7000122,120,3.556667328,66.73001099,17.88049698,10.79558372,12.72212791,0.26346758,39,0
79,457.5,122,3.599927425,66.63911438,17.75854301,10.79830074,12.69237137,0.26353386,39,0
80,498.2999878,125,3.685806036,66.44776917,17.62688446,10.80064964,12.21452713,0.263404787,39,0
81,496.6000061,125,3.735890865,66.35651398,17.498909,10.78832436,12.0362711,0.2631042,39,0
82,436.7000122,139,3.765303373,66.11286163,17.27587509,10.75708771,11.85251904,0.262342393,39,0
83,397.8999939,160,3.79112339,65.75740051,17.01006699,10.73763466,12.16699982,0.26186797,39,0
84,385.2999878,155,3.8199265,65.44430542,16.72839928,10.73774624,12.89759064,0.261870682,39,0
85,381.6000061,174,3.848570824,65.18134308,16.42166901,10.73491955,13.23717022,0.261801779,39,0
86,420.8999939,194,3.875234127,64.88249207,16.08575821,10.73026752,13.57409668,0.261688322,39,0
87,421.2999878,209,3.906206608,64.60280609,15.7316761,10.76008129,13.74697495,0.262415409,39,0
88,452,219,3.940450668,64.3644104,15.42303562,10.79856205,14.09423828,0.263353884,39,0
89,468.6000061,243,3.974989414,64.05192566,15.11803532,10.82921124,14.31347466,0.264101326,39,0
90,506.2000122,279,4.031343937,66.15222931,14.85448551,10.86183739,14.31950474,0.265226901,39,0
91,561.7999878,289,4.072497845,65.96347046,14.6533699,10.9336834,14.04762745,0.266981244,39,0
92,525.9000244,324,4.136229992,65.76909637,14.49884319,11.00760937,14.3718195,0.268786371,39,0
93,504.1000061,347,4.184488773,65.61406708,14.35961819,11.07038498,14.46831131,0.270319283,39,0
94,485.7999878,365,4.227386475,65.47792053,14.21471405,11.11145115,14.82633591,0.271322012,39,0
95,482.5,387,4.278977394,65.45569611,14.1212225,11.15549278,14.96809769,0.272397459,39,0
96,428.7000122,400,4.332641602,65.43978119,14.0692091,11.18703175,14.99425507,0.27316758,39,0
97,435.3999939,413,4.385739803,65.39888,14.02825737,11.21249771,15.47283554,0.273789436,39,0
98,362.5,429,4.445746899,65.43415833,13.98939896,11.23775196,16.0014782,0.274406075,39,0
99,316.3999939,432,4.507334232,65.46131897,13.94151402,11.25665379,16.24825859,0.274867624,39,0
77,316.6000061,133,4.333710194,63.51502991,18.07595253,2.870012045,10.827384,0.041726209,40,0
78,353,129,4.418448925,63.26655579,17.86811638,2.917335987,11.28733635,0.042414237,40,0
79,405.2000122,146,4.495429039,63.10439301,17.74785805,2.975311041,11.64141941,0.043257117,40,0
80,419.5,147,4.66446209,62.96574783,17.65826225,3.040757895,11.58222008,0.044290408,40,0
81,426.7999878,151,4.77430582,62.94325638,17.54943275,3.096157074,12.05928707,0.045097329,40,0
82,443.8999939,169,4.88228178,63.0660553,17.40013695,3.206124067,12.1951437,0.046699062,40,0
83,423.3999939,201,4.994554043,62.69284821,17.17789078,3.290404081,11.72500038,0.047926646,40,0
84,407.5,212,5.113820553,62.15515518,16.89424133,3.285527945,12.16683292,0.047855627,40,0
85,422,236,5.239792347,61.63043213,16.61112404,3.271332026,12.28339005,0.047648855,40,0
86,436.3999939,250,5.376681805,61.16328049,16.29000473,3.252731085,12.07879162,0.047377918,40,0
87,417.6000061,288,5.527026176,60.53361893,15.99779701,3.210117102,11.80792809,0.046757221,40,0
88,434.5,296,5.694369793,60.02283478,15.66876888,3.167057991,12.00439453,0.046130043,40,0
89,491.5,323,5.874236107,59.71283722,15.3998394,3.150299072,12.25779438,0.045885935,40,0
90,547.5,361,6.051212311,61.39858627,15.19342422,3.147104979,12.35506821,0.045823395,40,0
91,583.7000122,381,6.049447536,61.42759705,15.01630688,3.166471004,12.22305107,0.046105374,40,0
92,622.7999878,416,6.083314896,61.53336334,14.95627308,3.204174042,12.44345951,0.046654351,40,0
93,634.7999878,459,6.113857269,61.6073494,14.89162159,3.228828907,12.46056557,0.047013335,40,0
94,651.5,506,6.098759651,61.69034576,14.81797123,3.246119022,12.58656025,0.047265086,40,0
95,664.0999756,508,6.10792017,61.78747559,14.81941605,3.265547037,12.68367577,0.04754797,40,0
